id,title,abstract
9430842,Emotional avatars: videos of animated emotional facial expressions,"['information', 'document', 'providing', 'a', 'key', 'to', 'the', 'video', 'is', 'included', 'in', 'the', 'file']"
9430843,American terror: from Oklahoma City to 9/11 and after,"['throughout', 'american', 'history', 'both', 'terrorism', 'and', 'extremism', 'have', 'been', 'constructed', 'evoked', 'or', 'ignored', 'strategically', 'by', 'the', 'state', 'medium', 'and', 'public', 'at', 'different', 'point', 'in', 'order', 'to', 'disown', 'and', 'demonize', 'political', 'movement', 'whenever', 'their', 'ideology', 'and', 'objective', 'become', 'problematic', 'or', 'inconvenient', 'because', 'they', 'overlap', 'with', 'and', 'thus', 'compromise', 'the', 'legitimacy', 'of', 'the', 'dominant', 'ideology', 'and', 'democratic', 'credential', 'of', 'the', 'state', 'because', 'they', 'conflict', 'with', 'the', 'dominant', 'ideology', 'or', 'hegemonic', 'order', 'because', 'they', 'offend', 'the', 'general', 'voting', 'public', 'or', 'because', 'they', 'expose', 'the', 'fallacy', 'of', 'national', 'unity', 'and', 'bi', 'polar', 'opposition', 'in', 'the', 'face', 'of', 'foreign', 'enemy', 'or', 'international', 'conflict', 'such', 'a', 'the', 'war', 'on', 'terror', 'this', 'chapter', 'look', 'at', 'how', 'domestic', 'extreme', 'right', 'terrorism', 'ha', 'been', 'constructed', 'represented', 'evoked', 'or', 'ignored', 'in', 'the', 'american', 'political', 'imagination', 'in', 'the', 'post', 'civil', 'right', 'era', 'with', 'a', 'particular', 'focus', 'on', 'it', 'changing', 'status', 'following', 'the', 'oklahoma', 'city', 'bombing', 'and']"
9430844,"Race, empire and the British-American ""special relationship"" in the Obama era","['with', 'the', 'election', 'of', 'barack', 'obama', 'much', 'attention', 'in', 'europe', 'ha', 'focused', 'on', 'the', 'possibility', 'of', 'the', 'return', 'of', 'the', 'good', 'transatlantic', 'relation', 'that', 'characterised', 'the', 'post', 'war', 'period', 'and', 'wa', 'seriously', 'damaged', 'under', 'bush', 's', 'war', 'on', 'terror', 'unilateralism', 'and', 'imperialism', 'much', 'attention', 'ha', 'also', 'inevitably', 'been', 'focused', 'on', 'the', 'fact', 'that', 'obama', 'is', 'the', 'first', 'african', 'american', 'president', 'elected', 'in', 'a', 'country', 'that', 'many', 'view', 'a', 'historically', 'and', 'structurally', 'racist', 'while', 'obama', 's', 'election', 'wa', 'seen', 'to', 'represent', 'an', 'end', 'to', 'both', 'the', 'damaging', 'impact', 'on', 'transatlantic', 'relation', 'of', 'the', 'bush', 'era', 'and', 'to', 'white', 'supremacy', 'in', 'america', 'these', 'two', 'issue', 'have', 'rarely', 'been', 'connected', 'this', 'chapter', 'will', 'look', 'at', 'the', 'link', 'between', 'these', 'by', 'focusing', 'on', 'the', 'special', 'relationship', 'between', 'the', 'united', 'state', 'and', 'britain', 'a', 'relationship', 'that', 'ha', 'not', 'only', 'been', 'the', 'most', 'enduring', 'if', 'at', 'time', 'unequal', 'and', 'controversial', 'partnership', 'in', 'the', 'post', 'war', 'era', 'most', 'notably', 'between', 'churchill', 'and', 'fdr', 'during', 'the', 'second', 'world', 'war', 'thatcher', 'and', 'reagan', 'during', 'the', 'cold', 'war', 'and', 'blair', 'and', 'bush', 'during', 'the', 'war', 'on', 'terror', 'and', 'invasion', 'of', 'iraq', 'in', 'spite', 'of', 'such', 'cooperation', 'it', 'is', 'a', 'relationship', 'founded', 'on', 'colonialism', 'and', 'anti', 'colonialism', 'conflict', 'and', 'criticism', 'american', 'criticism', 'of', 'british', 'colonialism', 'and', 'corresponding', 'to', 'it', 'british', 'criticism', 'of', 'american', 'racism', 'far', 'from', 'representing', 'pure', 'anti', 'racism', 'or', 'anti', 'colonialism', 'british', 'criticism', 'of', 'american', 'racism', 'and', 'american', 'criticism', 'of', 'british', 'colonialism', 'have', 'been', 'deployed', 'at', 'crucial', 'moment', 'in', 'which', 'their', 'relationship', 'and', 'relative', 'geo', 'political', 'power', 'and', 'influence', 'wa', 'being', 'contested', 'or', 'undergoing', 'realignment', 'from', 'the', 'american', 'revolution', 'through', 'the', 'cold', 'war', 'to', 'the', 'election', 'of', 'obama', 'this', 'chapter', 'will', 'examine', 'the', 'british', 'response', 'to', 'the', 'election', 'of', 'obama', 'in', 'term', 'of', 'the', 'realignment', 'of', 'the', 'special', 'relationship', 'and', 'the', 'place', 'of', 'both', 'race', 'and', 'colonialism', 'in', 'the', 'discussion', 'about', 'obama', 's', 'election', 'and', 'relationship', 'with', 'britain', 'more', 'specifically', 'it', 'will', 'look', 'at', 'how', 'this', 'election', 'ha', 'been', 'celebrated', 'in', 'britain', 'a', 'a', 'victory', 'over', 'american', 'racism', 'while', 'his', 'relationship', 'to', 'britain', 'ha', 'been', 'criticised', 'for', 'his', 'alleged', 'anti', 'colonialism', 'i', 'will', 'argue', 'that', 'this', 'response', 'to', 'obama', 'reflects', 'historical', 'and', 'current', 'tension', 'over', 'the', 'colonialism', 'and', 'imperialism', 'of', 'and', 'racism', 'in', 'both', 'country', 'the', 'realignment', 'of', 'the', 'special', 'relationship', 'and', 'concern', 'about', 'the', 'image', 'influence', 'and', 'power', 'of', 'each', 'country', 'globally', 'following', 'the', 'bush', 'blair', 'year', 'a', 'well', 'a', 'change', 'in', 'the', 'domestic', 'politics', 'of', 'each', 'country', 'following', 'their', 'election']"
9430849,The order,"['encyclopedia', 'entry']"
9430853,Controlling the variable of pressure in the production of test footwear impressions,"['footwear', 'impression', 'lifting', 'and', 'enhancement', 'technique', 'may', 'be', 'affected', 'by', 'several', 'variable', 'introduced', 'during', 'the', 'production', 'of', 'test', 'footwear', 'impression', 'thus', 'limiting', 'the', 'usefulness', 'of', 'enhancement', 'technique', 'comparison', 'and', 'the', 'result', 'obtained', 'one', 'such', 'variable', 'is', 'the', 'force', 'applied', 'when', 'the', 'impressed', 'mark', 'is', 'being', 'made', 'producing', 'consistent', 'test', 'impression', 'for', 'research', 'into', 'footwear', 'enhancement', 'technique', 'would', 'therefore', 'be', 'beneficial', 'this', 'study', 'wa', 'designed', 'to', 'control', 'pressure', 'in', 'the', 'production', 'of', 'test', 'footwear', 'impression', 'when', 'mimicking', 'a', 'stamping', 'action', 'twenty', 'seven', 'volunteer', 'were', 'asked', 'to', 'stamp', 'on', 'two', 'different', 'surface', 'and', 'the', 'average', 'stamping', 'force', 'wa', 'recorded', 'information', 'from', 'the', 'data', 'obtained', 'wa', 'used', 'to', 'design', 'and', 'build', 'a', 'mechanical', 'device', 'which', 'could', 'be', 'calibrated', 'to', 'consistently', 'deliver', 'footwear', 'impression', 'with', 'the', 'same', 'force', 'onto', 'a', 'receiving', 'surface', 'preliminary', 'experiment', 'using', 'this', 'device', 'and', 'different', 'contaminant', 'on', 'the', 'footwear', 'sole', 'have', 'yielded', 'consistent', 'and', 'repeatable', 'impression', 'controlling', 'the', 'variable', 'of', 'pressure', 'for', 'the', 'production', 'of', 'test', 'impression', 'in', 'this', 'study', 'demonstrated', 'that', 'the', 'difference', 'observed', 'were', 'visual', 'due', 'to', 'the', 'amount', 'of', 'contaminant', 'transferred', 'and', 'subsequent', 'enhancement', 'and', 'did', 'not', 'affect', 'the', 'replication', 'of', 'outer', 'sole', 'characteristic', 'this', 'paper', 'report', 'the', 'development', 'of', 'the', 'device', 'and', 'illustrates', 'the', 'quality', 'of', 'the', 'impression', 'produced']"
9430854,A preliminary investigation into the acquisition of fingerprints on food,"['the', 'potential', 'for', 'enhancement', 'and', 'recovery', 'of', 'latent', 'fingerprint', 'on', 'a', 'variety', 'of', 'foodstuff', 'ha', 'been', 'investigated', 'in', 'general', 'black', 'magnetic', 'powder', 'and', 'black', 'powder', 'suspension', 'appear', 'to', 'be', 'the', 'most', 'successful', 'enhancement', 'technique', 'with', 'a', 'high', 'number', 'of', 'ridge', 'detail', 'developed', 'print', 'over', 'a', 'selected', 'time', 'scale', 'banana', 'apple', 'and', 'tomato', 'surface', 'showed', 'enhancement', 'of', 'latent', 'print', 'but', 'potato', 'and', 'egg', 'surface', 'proved', 'to', 'be', 'le', 'successful']"
9430855,Transport of titanium dioxide nanoparticles in saturated porous media under various solution chemistry conditions,"['because', 'of', 'it', 'wide', 'application', 'nanosized', 'titanium', 'dioxide', 'may', 'become', 'a', 'potential', 'environmental', 'risk', 'to', 'soil', 'and', 'groundwater', 'system', 'it', 'is', 'therefore', 'important', 'to', 'improve', 'current', 'understanding', 'of', 'the', 'environmental', 'fate', 'and', 'transport', 'of', 'titanium', 'oxide', 'nanoparticles', 'tonps', 'in', 'this', 'work', 'the', 'effect', 'of', 'solution', 'chemistry', 'i', 'e', 'ph', 'ionic', 'strength', 'and', 'natural', 'organic', 'matter', 'nom', 'concentration', 'on', 'the', 'deposition', 'and', 'transport', 'of', 'tonps', 'in', 'saturated', 'porous', 'medium', 'wa', 'examined', 'in', 'detail', 'laboratory', 'column', 'packed', 'with', 'acid', 'cleaned', 'quartz', 'sand', 'were', 'used', 'in', 'the', 'experiment', 'a', 'porous', 'medium', 'transport', 'experiment', 'were', 'conducted', 'with', 'various', 'chemistry', 'combination', 'including', 'four', 'ionic', 'strength', 'three', 'ph', 'level', 'and', 'two', 'nom', 'concentration', 'the', 'result', 'showed', 'that', 'tonp', 'mobility', 'increased', 'with', 'increasing', 'solution', 'ph', 'but', 'decreased', 'with', 'increasing', 'solution', 'ionic', 'strength', 'it', 'is', 'also', 'found', 'that', 'the', 'presence', 'of', 'nom', 'in', 'the', 'system', 'enhanced', 'the', 'mobility', 'of', 'tonps', 'in', 'the', 'saturated', 'porous', 'medium', 'the', 'derjaguin', 'landau', 'verwey', 'overbeek', 'dlvo', 'theory', 'wa', 'used', 'to', 'justify', 'the', 'mobility', 'trend', 'observed', 'in', 'the', 'experimental', 'data', 'prediction', 'from', 'the', 'theory', 'agreed', 'excellently', 'with', 'the', 'experimental', 'data']"
9430856,Deposition and transport of functionalized carbon nanotubes in water-saturated sand columns,"['knowledge', 'of', 'the', 'fate', 'and', 'transport', 'of', 'functionalized', 'carbon', 'nanotube', 'cnts', 'in', 'porous', 'medium', 'is', 'crucial', 'to', 'understand', 'their', 'environmental', 'impact', 'in', 'this', 'study', 'laboratory', 'column', 'and', 'modeling', 'experiment', 'were', 'conducted', 'to', 'mechanistically', 'compare', 'the', 'retention', 'and', 'transport', 'of', 'two', 'type', 'of', 'functionalized', 'cnts', 'i', 'e', 'single', 'walled', 'nanotube', 'and', 'multi', 'walled', 'nanotube', 'in', 'acid', 'cleaned', 'baked', 'and', 'natural', 'sand', 'under', 'unfavorable', 'condition', 'the', 'cnts', 'were', 'highly', 'mobile', 'in', 'the', 'acid', 'cleaned', 'sand', 'column', 'but', 'showed', 'little', 'transport', 'in', 'the', 'both', 'natural', 'and', 'baked', 'sand', 'column', 'in', 'addition', 'the', 'retention', 'of', 'the', 'cnts', 'in', 'the', 'both', 'baked', 'and', 'natural', 'sand', 'wa', 'strong', 'and', 'almost', 'irreversible', 'even', 'after', 'reverse', 'high', 'velocity', 'or', 'surfactant', 'flow', 'flushing', 'both', 'experimental', 'and', 'modeling', 'result', 'showed', 'that', 'ph', 'is', 'one', 'of', 'the', 'factor', 'dominating', 'cnt', 'retention', 'and', 'transport', 'in', 'natural', 'and', 'baked', 'sand', 'retention', 'of', 'the', 'functionalized', 'cnts', 'in', 'the', 'natural', 'and', 'baked', 'sand', 'column', 'reduced', 'dramatically', 'when', 'the', 'system', 'ph', 'increased', 'our', 'result', 'suggest', 'that', 'the', 'retention', 'and', 'transport', 'of', 'the', 'functionalized', 'cnts', 'in', 'natural', 'sand', 'porous', 'medium', 'were', 'mainly', 'controlled', 'by', 'strong', 'surface', 'deposition', 'through', 'the', 'electrostatic', 'and', 'or', 'hydrogen', 'bonding', 'attraction', 'between', 'surface', 'function', 'group', 'of', 'the', 'cnts', 'and', 'metal', 'oxyhydroxide', 'impurity', 'on', 'the', 'sand', 'surface']"
9430857,Memory conformity and the perceived accuracy of self versus other,"['here', 'we', 'demonstrate', 'that', 'the', 'decision', 'to', 'conform', 'to', 'another', 'person', 's', 'memory', 'involves', 'a', 'strategic', 'trade', 'off', 'that', 'balance', 'the', 'accuracy', 'of', 'one', 's', 'own', 'memory', 'against', 'that', 'of', 'another', 'person', 'we', 'showed', 'participant', 'three', 'household', 'scene', 'one', 'for', 's', 'one', 'for', 's', 'and', 'one', 'for', 's', 'half', 'were', 'told', 'that', 'they', 'would', 'encode', 'each', 'scene', 'for', 'half', 'a', 'long', 'a', 'their', 'virtual', 'partner', 'and', 'half', 'were', 'told', 'that', 'they', 'would', 'encode', 'each', 'scene', 'for', 'twice', 'a', 'long', 'a', 'their', 'virtual', 'partner', 'on', 'a', 'subsequent', 'two', 'alternative', 'forced', 'choice', '2afc', 'memory', 'test', 'the', 'simulated', 'answer', 'of', 'the', 'partner', 'accurate', 'errant', 'or', 'no', 'response', 'wa', 'shown', 'before', 'participant', 'responded', 'conformity', 'to', 'the', 'partner', 's', 'response', 'wa', 'significantly', 'enhanced', 'for', 'the', 's', 'versus', 'the', 'and', 's', 'scene', 'this', 'pattern', 'however', 'wa', 'present', 'only', 'in', 'the', 'group', 'who', 'believed', 'that', 'they', 'had', 'encoded', 'each', 'scene', 'for', 'half', 'a', 'long', 'a', 'their', 'partner', 'even', 'though', 'the', 'short', 'duration', 'scene', 'had', 'the', 'lowest', 'baseline', '2afc', 'accuracy', 'in', 'both', 'group', 'and', 'wa', 'also', 'subjectively', 'rated', 'a', 'the', 'least', 'memorable', 'by', 'both', 'group', 'our', 'reliance', 'on', 'other', 'people', 's', 'memory', 'is', 'therefore', 'dynamically', 'and', 'strategically', 'adjusted', 'according', 'to', 'knowledge', 'of', 'the', 'condition', 'under', 'which', 'we', 'and', 'other', 'people', 'have', 'acquired', 'different', 'memory']"
9430858,Witnesses in action: the effect of physical exertion on recall and recognition,"['understanding', 'memory', 'performance', 'under', 'different', 'operational', 'condition', 'is', 'critical', 'in', 'many', 'occupational', 'setting', 'to', 'examine', 'the', 'effect', 'of', 'physical', 'exertion', 'on', 'memory', 'for', 'a', 'witnessed', 'event', 'we', 'placed', 'two', 'group', 'of', 'law', 'enforcement', 'officer', 'in', 'a', 'live', 'occupationally', 'relevant', 'scenario', 'one', 'group', 'had', 'previously', 'completed', 'a', 'high', 'intensity', 'physical', 'assault', 'exercise', 'and', 'the', 'other', 'had', 'not', 'participant', 'who', 'completed', 'the', 'assault', 'exercise', 'showed', 'impaired', 'recall', 'and', 'recognition', 'performance', 'compared', 'with', 'the', 'control', 'group', 'specifically', 'they', 'provided', 'significantly', 'le', 'accurate', 'information', 'concerning', 'critical', 'and', 'incidental', 'target', 'individual', 'encountered', 'during', 'the', 'scenario', 'recalled', 'le', 'briefing', 'information', 'and', 'provided', 'fewer', 'briefing', 'update', 'than', 'control', 'participant', 'did', 'exertion', 'wa', 'also', 'associated', 'with', 'reduced', 'accuracy', 'in', 'identifying', 'the', 'critical', 'target', 'from', 'a', 'lineup', 'these', 'result', 'support', 'arousal', 'based', 'competition', 'account', 'proposing', 'differential', 'allocation', 'of', 'resource', 'under', 'physiological', 'arousal', 'these', 'novel', 'finding', 'relating', 'to', 'eyewitness', 'memory', 'performance', 'have', 'important', 'implication', 'for', 'victim', 'ordinary', 'citizen', 'who', 'become', 'witness', 'and', 'witness', 'in', 'policing', 'military', 'and', 'related', 'operational', 'context']"
9430859,Exploration of soil micromorphology to identify coarse-sized OM assemblages in X-ray CT images of undisturbed cultivated soil cores,"['we', 'proposed', 'to', 'use', 'micromorphology', 'to', 'help', 'identify', 'coarse', 'sized', 'organic', 'matter', 'om', 'in', 'x', 'ray', 'computed', 'tomography', 'ct', 'image', 'of', 'fresh', 'undisturbed', 'soil', 'core', 'we', 'sampled', 'three', 'soil', 'column', 'cm', 'diameter', 'cm', 'height', 'in', 'the', 'interfurrows', 'that', 'mainly', 'contain', 'macroporosity', 'and', 'straw', 'residue', 'of', 'the', 'ploughed', 'horizon', 'of', 'a', 'silt', 'loamy', 'albeluvisol', 'two', 'of', 'the', 'sample', 'were', 'x', 'ray', 'scanned', 'at', 'and', 'μm', 'voxel', 'resolution', 'and', 'three', 'thin', 'section', 'were', 'performed', 'in', 'one', 'of', 'the', 'scanned', 'column', 'retention', 'curve', 'wa', 'measured', 'on', 'the', 'third', 'soil', 'column', 'micromorphology', 'observation', 'showed', 'macropores', 'from', 'very', 'fine', 'to', 'coarse', 'size', 'and', 'numerous', 'mesopores', 'were', 'heterogeneously', 'distributed', 'in', 'the', 'soil', 'matrix', 'and', 'concentration', 'of', 'om', 'of', 'increasing', 'stage', 'of', 'decomposition', 'within', 'and', 'around', 'the', 'macroporosity', 'ct', 'image', 'easily', 'detected', 'coarse', 'sized', 'om', 'concentration', 'and', 'recovered', 'part', 'of', 'the', 'discontinuous', 'pattern', 'of', 'the', 'coarse', 'sized', 'om', 'fragment', 'in', 'the', 'macroporosity', 'we', 'defined', 'a', 'table', 'of', 'correspondence', 'between', 'the', 'structural', 'feature', 'porosity', 'and', 'organo', 'mineral', 'feature', 'of', 'size', 'down', 'to', 'about', 'μm', 'and', 'the', 'grey', 'level', 'value', 'of', 'the', 'scanned', 'image', 'the', 'value', 'of', 'the', 'threshold', 'were', 'adjusted', 'from', 'the', 'micromorphological', 'observation', 'and', 'the', 'porosity', 'of', 'the', '3d', 'segmented', 'image', 'compared', 'well', 'with', 'the', 'measured', 'porosity', 'of', 'the', 'third', 'soil', 'column', 'the', 'main', 'limitation', 'of', 'the', 'method', 'wa', 'in', 'choosing', 'the', 'threshold', 'value', 'separating', 'pore', 'and', 'coarse', 'sized', 'om', 'in', 'order', 'to', 'recover', 'the', 'porosity', 'of', 'the', 'zone', 'containing', 'the', 'coarse', 'sized', 'om', 'feature', 'the', 'proposed', 'method', 'is', 'a', 'preliminary', 'work', 'that', 'showed', 'to', 'be', 'well', 'suited', 'for', 'undisturbed', 'soil', 'sample', 'containing', 'large', 'piece', 'of', 'straw', 'residue', 'incompletely', 'mixed', 'with', 'soil', 'matrix', 'but', 'cannot', 'be', 'applied', 'to', 'the', 'identification', 'of', 'fine', 'sized', 'om']"
9430860,Are we overlooking persistent small airways dysfunction in community-managed asthma?,"['background', 'whether', 'small', 'airway', 'dysfunction', 'persists', 'in', 'patient', 'with', 'asthma', 'receiving', 'standard', 'community', 'treatment', 'is', 'unknown', 'impulse', 'oscillometry', 'io', 'is', 'a', 'sensitive', 'measure', 'of', 'small', 'airway', 'function', 'objective', 'to', 'ass', 'the', 'degree', 'of', 'small', 'airway', 'dysfunction', 'in', 'a', 'cross', 'section', 'of', 'patient', 'with', 'community', 'managed', 'asthma', 'method', 'we', 'analyzed', 'primary', 'care', 'referral', 'data', 'from', 'patient', 'with', 'persistent', 'asthma', 'n', 'receiving', 'standard', 'community', 'therapy', 'screened', 'using', 'spirometry', 'and', 'io', 'we', 'compared', 'patient', 'by', 'british', 'thoracic', 'society', 'asthma', 'treatment', 'step', 'result', 'step', 'patient', 'were', 'not', 'different', 'from', 'step', 'patient', 'receiving', 'long', 'acting', 'beta', 'agonist', 'laba', 'step', 'patient', 'differed', 'from', 'step', 'by', 'higher', 'inhaled', 'corticosteroid', 'ic', 'dose', 'p', 'lower', 'forced', 'expiratory', 'volume', 'in', 'second', 'fev1', 'p', 'and', 'forced', 'mid', 'expiratory', 'flow', 'fef25', 'p', 'higher', 'frequency', 'of', 'resonance', 'fres', 'p', 'and', 'peripheral', 'airway', 'resistance', 'r5', 'r20', 'p', 'whereas', 'for', 'step', 'v', 'there', 'were', 'difference', 'in', 'fres', 'p', 'and', 'r5', 'r20', 'p', 'there', 'were', 'high', 'proportion', 'of', 'abnormality', 'for', 'r5', 'r20', 'kpa', 'l', 's', 'at', 'step', 'and', 'respectively', 'and', 'step', 'patient', 'receiving', 'extra', 'fine', 'particle', 'ic', 'demonstrated', 'lower', 'total', 'airway', 'resistance', 'at', '5hz', 'r5', 'v', 'patient', 'receiving', 'standard', 'ic', 'v', 'p', 'with', 'no', 'difference', 'in', 'fev1', 'at', 'step', 'r5', 'remained', 'elevated', 'at', 'despite', 'concomitant', 'laba', 'with', 'only', 'using', 'extra', 'fine', 'ic', 'conclusion', 'persistent', 'small', 'airway', 'dysfunction', 'occurs', 'despite', 'treatment', 'at', 'step', 'through', 'of', 'current', 'asthma', 'guideline', 'extra', 'fine', 'ic', 'may', 'reduce', 'airway', 'resistance', 'at', 'step', 'prospective', 'study', 'with', 'extra', 'fine', 'ic', 'laba', 'at', 'step', 'through', 'are', 'required', 'to', 'discern', 'whether', 'improving', 'small', 'airway', 'function', 'might', 'result', 'in', 'long', 'term', 'improved', 'control']"
9430861,"Combining X-ray CT and 3D printing technology to produce microcosms with replicable, complex pore geometries","['measurement', 'in', 'soil', 'have', 'been', 'traditionally', 'used', 'to', 'demonstrate', 'that', 'soil', 'architecture', 'is', 'one', 'of', 'the', 'key', 'driver', 'of', 'soil', 'process', 'major', 'advance', 'in', 'the', 'use', 'of', 'x', 'ray', 'computed', 'tomography', 'ct', 'afford', 'significant', 'insight', 'into', 'the', 'pore', 'geometry', 'of', 'soil', 'but', 'until', 'recently', 'no', 'experimental', 'technique', 'were', 'available', 'to', 'reproduce', 'this', 'complexity', 'in', 'microcosm', 'this', 'article', 'describes', 'a', '3d', 'additive', 'manufacturing', 'technology', 'that', 'can', 'print', 'physical', 'structure', 'with', 'pore', 'geometry', 'reflecting', 'those', 'of', 'soil', 'the', 'process', 'enables', 'printing', 'of', 'replicated', 'structure', 'and', 'the', 'printing', 'material', 'are', 'suitable', 'to', 'study', 'fungal', 'growth', 'this', 'technology', 'is', 'argued', 'to', 'open', 'up', 'a', 'wealth', 'of', 'opportunity', 'for', 'soil', 'biological', 'study']"
9430862,War without weapons: constitution of healthy and pathological phenotypes associated with polymorphisms in genes involved in the maintenance of genome integrity,"['capacity', 'to', 'repair', 'dna', 'damage', 'may', 'vary', 'significantly', 'between', 'individual', 'coming', 'out', 'a', 'healthy', 'on', 'routine', 'physical', 'and', 'laboratory', 'examination', 'this', 'variance', 'doe', 'not', 'generally', 'cause', 'distress', 'or', 'disease', 'unless', 'in', 'case', 'that', 'specific', 'trigger', 'are', 'present', 'but', 'taken', 'together', 'with', 'other', 'factor', 'may', 'increase', 'the', 'risk', 'for', 'certain', 'type', 'of', 'cancer', 'or', 'may', 'modulate', 'the', 'outcome', 'of', 'anticancer', 'therapy', 'carriership', 'of', 'certain', 'polymorphic', 'variant', 'in', 'dna', 'repair', 'gene', 'may', 'also', 'modify', 'the', 'course', 'of', 'the', 'normal', 'process', 'of', 'aging', 'the', 'present', 'paper', 'review', 'the', 'role', 'of', 'some', 'of', 'the', 'common', 'polymorphism', 'in', 'dna', 'repair', 'gene', 'and', 'in', 'gene', 'involved', 'in', 'the', 'maintenance', 'of', 'genomic', 'integrity', 'and', 'their', 'association', 'separately', 'or', 'in', 'combination', 'with', 'the', 'healthy', 'phenotype', 'and', 'with', 'certain', 'disease', 'and', 'condition', 'related', 'to', 'exposure', 'to', 'increased', 'level', 'of', 'oxidative', 'damage']"
9597692,On the digital forensic analysis of the Firefox browser via recovery of SQLite artifacts from unallocated space,"['a', 'technique', 'and', 'supporting', 'tool', 'for', 'the', 'recovery', 'of', 'browsing', 'activity', 'both', 'stored', 'and', 'deleted', 'from', 'current', 'and', 'recent', 'version', 'of', 'the', 'firefox', 'web', 'browser', 'is', 'presented', 'the', 'generality', 'of', 'the', 'technique', 'is', 'discussed', 'it', 'is', 'applicable', 'to', 'any', 'software', 'that', 'us', 'the', 'popular', 'sqlite', 'embedded', 'database', 'engine', 'such', 'a', 'the', 'apple', 'safari', 'web', 'browser', 'and', 'many', 'android', 'apps']"
9597692,On the digital forensic analysis of the Firefox browser via recovery of SQLite artifacts from unallocated space,"['a', 'technique', 'and', 'supporting', 'tool', 'for', 'the', 'recovery', 'of', 'browsing', 'activity', 'both', 'stored', 'and', 'deleted', 'from', 'current', 'and', 'recent', 'version', 'of', 'the', 'firefox', 'web', 'browser', 'is', 'presented', 'the', 'generality', 'of', 'the', 'technique', 'is', 'discussed', 'it', 'is', 'applicable', 'to', 'any', 'software', 'that', 'us', 'the', 'popular', 'sqlite', 'embedded', 'database', 'engine', 'such', 'a', 'the', 'apple', 'safari', 'web', 'browser', 'and', 'many', 'android', 'apps']"
9597693,Transparent soil for imaging the rhizosphere,"['understanding', 'of', 'soil', 'process', 'is', 'essential', 'for', 'addressing', 'the', 'global', 'issue', 'of', 'food', 'security', 'disease', 'transmission', 'and', 'climate', 'change', 'however', 'technique', 'for', 'observing', 'soil', 'biology', 'are', 'lacking', 'we', 'present', 'a', 'heterogeneous', 'porous', 'transparent', 'substrate', 'for', 'in', 'situ', '3d', 'imaging', 'of', 'living', 'plant', 'and', 'root', 'associated', 'microorganism', 'using', 'particle', 'of', 'the', 'transparent', 'polymer', 'nafion', 'and', 'a', 'solution', 'with', 'matching', 'optical', 'property', 'mineral', 'and', 'fluorescent', 'dye', 'were', 'adsorbed', 'onto', 'the', 'nafion', 'particle', 'for', 'nutrient', 'supply', 'and', 'imaging', 'of', 'pore', 'size', 'and', 'geometry', 'plant', 'growth', 'in', 'transparent', 'soil', 'wa', 'similar', 'to', 'that', 'in', 'soil', 'we', 'imaged', 'colonization', 'of', 'lettuce', 'root', 'by', 'the', 'human', 'bacterial', 'pathogen', 'escherichia', 'coli', 'o157', 'h7', 'showing', 'micro', 'colony', 'development', 'micro', 'colony', 'may', 'contribute', 'to', 'bacterial', 'survival', 'in', 'soil', 'transparent', 'soil', 'ha', 'application', 'in', 'root', 'biology', 'crop', 'genetics', 'and', 'soil', 'microbiology']"
9597694,Prediction of invasion from the early stage of an epidemic,"['predictability', 'of', 'undesired', 'event', 'is', 'a', 'question', 'of', 'great', 'interest', 'in', 'many', 'scientific', 'discipline', 'including', 'seismology', 'economy', 'and', 'epidemiology', 'here', 'we', 'focus', 'on', 'the', 'predictability', 'of', 'invasion', 'of', 'a', 'broad', 'class', 'of', 'epidemic', 'caused', 'by', 'disease', 'that', 'lead', 'to', 'permanent', 'immunity', 'of', 'infected', 'host', 'after', 'recovery', 'or', 'death', 'we', 'approach', 'the', 'problem', 'from', 'the', 'perspective', 'of', 'the', 'science', 'of', 'complexity', 'by', 'proposing', 'and', 'testing', 'several', 'strategy', 'for', 'the', 'estimation', 'of', 'important', 'characteristic', 'of', 'epidemic', 'such', 'a', 'the', 'probability', 'of', 'invasion', 'our', 'result', 'suggest', 'that', 'parsimonious', 'approximate', 'methodology', 'may', 'lead', 'to', 'the', 'most', 'reliable', 'and', 'robust', 'prediction', 'the', 'proposed', 'methodology', 'are', 'first', 'applied', 'to', 'analysis', 'of', 'experimentally', 'observed', 'epidemic', 'invasion', 'of', 'the', 'fungal', 'plant', 'pathogen', 'rhizoctonia', 'solani', 'in', 'replicated', 'host', 'microcosm', 'we', 'then', 'consider', 'numerical', 'experiment', 'of', 'the', 'susceptible', 'infected', 'removed', 'model', 'to', 'investigate', 'the', 'performance', 'of', 'the', 'proposed', 'method', 'in', 'further', 'detail', 'the', 'suggested', 'framework', 'can', 'be', 'used', 'a', 'a', 'valuable', 'tool', 'for', 'quick', 'assessment', 'of', 'epidemic', 'threat', 'at', 'the', 'stage', 'when', 'epidemic', 'only', 'start', 'developing', 'moreover', 'our', 'work', 'amplifies', 'the', 'significance', 'of', 'the', 'small', 'scale', 'and', 'finite', 'time', 'microcosm', 'realization', 'of', 'epidemic', 'revealing', 'their', 'predictive', 'power']"
